"Date","Time","Open","High","Low","Close","TotalVolume"
05/08/2019,20:36:00,25996,25998,25992,25995,23
05/08/2019,20:37:00,25994,25997,25991,25992,29
05/08/2019,20:38:00,25989,25996,25989,25996,17
05/08/2019,20:39:00,25996,26001,25995,25995,72
05/08/2019,20:40:00,25994,25999,25990,25999,46
05/08/2019,20:41:00,26000,26003,25998,26003,27
05/08/2019,20:42:00,26003,26004,25999,26001,32
05/08/2019,20:43:00,26002,26002,26000,26000,12
05/08/2019,20:44:00,25999,26002,25995,25999,36
05/08/2019,20:45:00,25999,26002,25992,25992,22
05/08/2019,20:46:00,25992,25996,25991,25991,14
05/08/2019,20:47:00,25991,25994,25975,25977,117
05/08/2019,20:48:00,25976,25976,25965,25970,135
05/08/2019,20:49:00,25970,25973,25966,25973,71
05/08/2019,20:50:00,25972,25973,25964,25967,114
05/08/2019,20:51:00,25966,25975,25966,25972,34
05/08/2019,20:52:00,25973,25974,25969,25973,24
05/08/2019,20:53:00,25971,25976,25971,25973,23
05/08/2019,20:54:00,25973,25982,25973,25978,82
05/08/2019,20:55:00,25979,25982,25976,25979,47
05/08/2019,20:56:00,25980,25982,25975,25981,49
05/08/2019,20:57:00,25983,25989,25982,25985,56
05/08/2019,20:58:00,25985,25987,25976,25976,47
05/08/2019,20:59:00,25977,25983,25976,25977,97
05/08/2019,21:00:00,25977,25980,25973,25975,50
05/08/2019,21:01:00,25977,25980,25972,25979,55
05/08/2019,21:02:00,25980,25980,25965,25971,122
05/08/2019,21:03:00,25970,25976,25964,25976,113
05/08/2019,21:04:00,25974,25990,25973,25986,136
05/08/2019,21:05:00,25986,25992,25984,25991,52
05/08/2019,21:06:00,25992,25992,25984,25986,68
05/08/2019,21:07:00,25986,25989,25980,25982,45
05/08/2019,21:08:00,25982,25985,25981,25984,32
05/08/2019,21:09:00,25983,25993,25983,25991,53
05/08/2019,21:10:00,25993,26001,25992,25995,144
05/08/2019,21:11:00,25995,25998,25988,25988,64
05/08/2019,21:12:00,25988,25993,25988,25993,47
05/08/2019,21:13:00,25992,25993,25989,25991,44
05/08/2019,21:14:00,25990,25995,25989,25990,40
05/08/2019,21:15:00,25988,25990,25986,25987,25
05/08/2019,21:16:00,25987,25988,25980,25980,61
05/08/2019,21:17:00,25980,25980,25975,25977,35
05/08/2019,21:18:00,25976,25982,25975,25977,53
05/08/2019,21:19:00,25977,25988,25975,25985,29
05/08/2019,21:20:00,25985,25991,25985,25988,39
05/08/2019,21:21:00,25986,25988,25985,25987,33
05/08/2019,21:22:00,25988,25990,25983,25983,76
05/08/2019,21:23:00,25983,25984,25971,25971,99
05/08/2019,21:24:00,25972,25975,25967,25968,40
05/08/2019,21:25:00,25968,25974,25962,25974,97
05/08/2019,21:26:00,25974,25994,25974,25986,136
05/08/2019,21:27:00,25988,25991,25979,25979,109
05/08/2019,21:28:00,25979,25981,25972,25972,71
05/08/2019,21:29:00,25970,25975,25961,25963,154
05/08/2019,21:30:00,25963,25967,25929,25930,398
05/08/2019,21:31:00,25931,25956,25918,25956,630
05/08/2019,21:32:00,25955,25961,25928,25936,500
